"Carrefour","Réponses","Seul","2 personnes","3-5 personnes","6 personnes et plus","Vert","Clignotant","Rouge","Oui","Non","Trottoir","Chaussée","Terre-plein/refuge/2 temps","Piste cyclable","Ne s'applique pas","Homme","Femme","15-19 ans","20-34 ans","35-64 ans","65 ans et plus","Schéma","Oui","Non","Ligne droite","Diagonale","Autres (préciser)","Trottoir","Terre-plein","Autres",0,"1-5 personnes","Plus de 5 personnes","Plus de 20 personnes","Mouvement tête avant","Mouvement tête pendant","Course (accélaration)","Hésitation","Aucune attention","Dispositif visuel (journal…)","Dispositif auditif (tél, casque…)",,
"LoR",2601,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,,1,,1,1,,,,,,,
"LoR",2602,,,1,,,,1,1,,1,,,,,,1,1,,,,"LoR2",1,,1,,,1,,,,2,,,,1,,,,,,,
"LoR",2603,1,,,,1,,,1,,1,,,,,,1,,,1,,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,,1,,
"LoR",2604,1,,,,1,,1,1,1,,,1,,,,1,,1,,,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,1,1,,
"LoR",2605,1,,,,,,1,,1,1,,,,,1,,,,1,,"LoR8",1,,,1,,,,1,1,,,,,,1,,1,,1,,
"LoR",2606,1,,,,,,1,1,1,,,1,,,1,,,,1,,"LoR8",1,,,1,,1,,,,1,,,1,1,1,,,,,,
"LoR",2607,1,,,,,,1,1,,1,,,,,1,,,,,,"LoR2",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2608,,,1,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,2,,,,,,,,1,,,
"LoR",2609,,1,,,,,1,1,,,1,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,1,,,,,,,1,,,,
"LoR",2610,1,,,,,,1,1,,1,,,,,,1,,,,1,"LoR8",1,,1,,,1,,,1,,,,,,,,,,,,
"LoR",2611,,1,,,,,1,,1,1,,1,,,1,,,1,,,"LoR8",1,,1,,,1,1,,1,,,,1,1,,,,,,,
"LoR",2612,1,,,,1,,,1,,1,,1,,,1,,,1,,,"LoR8",1,,1,,,1,1,,1,,,,,,,,,1,1,,
"LoR",2613,,1,,,,,1,,1,1,,1,,,,1,,,1,,"LoR2",1,,1,,,1,1,,1,,,,,1,,,,,,,
"LoR",2614,1,,,,1,,,1,,1,,,,,1,,1,,,,"LoR8",1,,1,,,1,,,1,,,,1,1,1,,,,,,
"LoR",2615,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2616,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2617,,1,,,,,1,1,,1,,,,,1,,,,1,,"LoR2",1,,1,,,1,,,,2,,,1,1,,,,,,,
"LoR",2618,1,,,,,,1,1,,1,1,,,,1,,,1,,,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,1,1,,
"LoR",2619,,1,,,,,1,1,,1,,,,,,1,1,,,,"LoR2",1,,1,,,1,,,,3,,,1,1,,,,,,,
"LoR",2620,1,,,,,,1,,1,1,,,,,,1,,1,,,"LoR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2621,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR8",1,,1,,,1,,,1,,,,,1,,,,,,,
"LoR",2622,,1,,,1,,,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2623,,1,,,,,1,1,,,1,,,,1,,,1,,,"LoR2",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2624,,,1,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,3,,,1,1,,,,,,,
"LoR",2625,,1,,,,,1,1,,,1,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2626,1,,,,,,1,1,,1,,,,,1,,,,,1,"LoR2",1,,,1,,1,,,,1,,,1,1,,,,,,,
"LoR",2627,1,,,,,,1,,1,,1,,,,1,,,,1,,"LoR2",1,,1,,,1,,,1,,,,,1,,,,,,,
"LoR",2628,,1,,,1,,,1,,1,,,,,1,,,,1,,"LoR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2629,1,,,,,,1,1,,,1,,,,,1,,1,,,"LoR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2630,,1,,,,,1,1,,,1,,,,,1,,1,,,"LoR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2631,1,,,,1,,,1,,1,,,,,1,,,,,1,"LoR8",1,,1,,,1,,,1,,,,,1,,,,,,,
"LoR",2632,1,,,,1,,,1,,1,,,,,1,,,,1,,"LoR8",1,,1,,,1,,,1,,,,,,,,1,,,,
"LoR",2633,1,,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2634,,1,,,,,1,1,,1,,,,,1,,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2635,1,,,,,,1,,1,,1,,,,,1,,1,,,"LoR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2636,1,,,,,,1,1,,1,,,,,,1,,1,,,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2637,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2638,1,,,,,,1,,1,,1,,,,1,,,1,,,"LoR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2639,1,,,,,,1,1,,,1,,,,1,,,,,1,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2640,,1,,,,,1,,1,,1,,,,,1,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,1,,,,,,
"LoR",2641,1,,,,,,1,,,,1,,,,1,,,,1,,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,,,,"bus"
"LoR",2642,1,,,,,,1,,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2643,,,1,,,,1,,1,,,1,,,,1,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2644,1,,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,1,,,
"LoR",2645,1,,,,,,1,,1,1,,,,,1,,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,1,,,,1,,
"LoR",2646,1,,,,,,1,,1,,1,,,,,1,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,1,,
"LoR",2647,1,,,,1,,,,1,1,,,,,1,,,,,1,"LoR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2648,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,3,,,1,1,,,,,,,
"LoR",2649,1,,,,,,1,,,,1,,,,,1,,,,1,"LoR2",1,,1,,,1,,,,2,,,1,,,,,,,,
"LoR",2650,,1,,,,,1,1,,1,,,,,1,,,,1,,"LoR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2651,1,,,,,,1,1,,1,,,,,,1,,,,1,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2652,,1,,,1,,,1,,1,,,,,1,,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2653,,,1,,,,1,,,,1,,,,1,,,,1,,"LoR2",1,,1,,,1,,,,,2,,1,,,,,,,,
"LoR",2654,1,,,,,,1,1,,1,,,,,,1,,,1,,"LoR2",1,,1,,,1,,,,3,,,,1,,,,,,,
"LoR",2655,1,,,,,,1,1,,,1,,,,,1,,,1,,"LoR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2656,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2657,1,,,,,,1,,1,,1,,,,1,,,,,1,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2658,1,,,,1,,,1,,1,,,,,,1,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2659,,1,,,,,1,,1,,1,,,,1,,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2660,1,,,,,,1,,1,,1,,,,1,,,,1,,"LoR8",1,,1,,,1,,,1,,,,1,1,1,,,,,,
"LoR",2661,1,,,,,,1,,1,1,,,,,,1,,,,1,"LoR2",1,,1,,,1,,,1,,,,1,,1,1,,,,,
"LoR",2662,,1,,,,,1,,1,1,,,,,,1,,,1,,"LoR2",1,,1,,,1,,,1,,,,,,,,1,,,,
"LoR",2663,1,,,,,,1,1,,,1,,,,1,,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,1,,
"LoR",2664,1,,,,,,1,1,,,1,,,,1,,,1,,,"LoR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2665,1,,,,,,1,1,,,1,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2666,,1,,,,,1,1,,,1,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2667,,,,1,,,1,1,,1,,,,,1,,,1,,,"LoR2",1,,1,,,1,,,,,2,,1,,,,,1,,,
"LoR",2668,1,,,,1,,,1,,,1,,,,,1,,,1,,"LoR8",1,,1,,,1,,,,3,,,1,1,,,,,,,
"LoR",2669,1,,,,,,1,,1,1,,,,,1,,,,,1,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2670,,1,,,,,1,1,,,1,,,,1,,,,1,,"LoR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2671,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR8",1,,1,,,1,,,,3,,,1,,,,,,,,
"LoR",2672,1,,,,1,,,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2673,1,,,,,,1,,1,,1,,,,1,,,,1,,"LoR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2674,,1,,,,,1,,1,,1,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2675,1,,,,,,1,1,,,1,,,,,1,,,1,,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2676,,1,,,,,1,1,,,1,,,,,1,,1,,,"LoR8",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2677,1,,,,1,,,1,,1,,,,,1,,,,1,,"LoR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2678,1,,,,,,1,1,,,1,,,,,1,,1,,,"LoR8",1,,1,,,1,,,1,,,,1,,,,,,1,,
"LoR",2679,1,,,,1,,,1,,1,,,,,,1,,1,,,"LoR8",1,,1,,,1,,,1,,,,,1,,,,,,,
"LoR",2680,,1,,,,,1,1,,1,,,,,1,,,,1,,"LoR2",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2681,1,,,,1,,,1,,1,,,,,1,,,,1,,"LoR8",1,,1,,,1,,,1,,,,,1,,,,,1,,
"LoR",2682,,1,,,,,1,1,,,1,,,,,1,,1,,,"LoR2",1,,1,,,1,,,,3,,,1,,,,,,,,
"LoR",2683,,,1,,,,1,,,,1,,,,1,,,,1,,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2684,1,,,,,,1,,1,,1,,,,,1,,1,,,"LoR2",1,,,1,,1,,,,1,,,1,1,,,,,,,
"LoR",2685,1,,,,1,,,1,,1,,,,,,1,,,1,,"LoR8",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2686,1,,,,,,1,1,,,1,,,,1,,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,1,,
"LoR",2687,1,,,,,,1,,1,,1,,,,1,,,,,1,"LoR2",1,,,1,,1,,,1,,,,1,1,1,,,,,,
"LoR",2688,1,,,,,,1,,1,,1,,,,1,,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2689,1,,,,,,1,,1,,1,,,,1,,,,,1,"LoR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2690,1,,,,,,1,1,,,1,,,,,1,,,1,,"LoR2",1,,1,,,,,,1,,,,1,1,,,,,,,
"LoR",2691,1,,,,,,1,,1,1,,,,,1,,,1,,,"LoR8",1,,1,,,,,,1,,,,1,,,,,,,,
"LoR",2692,1,,,,,,1,,,,1,1,,,,1,,1,,,"LoR2",1,,1,,,,,,1,,,,1,1,,,,,1,,
"LoR",2693,1,,,,,,1,1,,,1,,,,,1,,,1,,"LoR2",1,,1,,,,,,1,,,,1,1,,,,,,,
"LoR",2694,1,,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,,,,,1,,,1,1,,,,,,,
"LoR",2695,1,,,,1,,,1,,1,,,,,1,,,1,,,"LoR8",1,,,1,,,,,,1,,,1,,,,,,,,
"LoR",2696,1,,,,,,1,1,,,1,,,,,1,,1,,,"LoR8",1,,1,,,,,,,2,,,1,1,,,,,,,
"LoR",2697,,,1,,,,1,1,,,1,,,,1,,,,1,,"LoR8",1,,1,,,,,,,,1,,1,,,,,,,,
"LoR",2698,1,,,,,,1,1,,,1,,,,1,,,,,,"LoR8",1,,,1,,,,,1,,,,1,,,,,,,,
"LoR",2699,,1,,,,,1,1,,1,,,,,,1,,1,,,"LoR2",1,,1,,,,,,,2,,,1,,,,,,,,
"LoR",2700,,1,,,,,1,,1,1,,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2701,,,1,,,,1,1,,1,,,,,1,,,,1,,"LoR8",1,,1,,,1,,,,3,,,1,1,,,,,,,
"LoR",2702,,1,,,,,1,1,,,1,,,,,1,,1,,,"LoR2",1,,1,,,1,,,1,,,,,,,,,1,,,
"LoR",2703,1,,,,,,1,1,,1,,,,,1,,,1,,,"LoR2",1,,1,,,1,,,,3,,,,,,,,,,,
"LoR",2704,,,1,,,,1,1,,,1,,,,1,,,,,1,"LoR2",1,,1,,,1,,,,1,,,1,1,,,,,,,"bus"
"LoR",2705,,,,1,,,1,1,,1,,,,,1,,,,1,,"LoR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2706,,,,1,,,1,1,,1,,,,,,1,1,,,,"LoR8",1,,,1,,1,,,,,,,,1,,,,,,,
"LoR",2707,,1,,,,,1,1,,,1,,,,,1,1,,,,"LoR8",,,1,,,1,,,,,3,,1,,,,,,,,
"LoR",2708,1,,,,,,1,,1,1,,,,,,1,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2709,,1,,,,,1,1,,,1,,,,,1,,,,1,"LoR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2710,1,,,,1,,,1,,,1,,,,,1,,1,,,"LoR2",1,,,1,,1,,,1,,,,1,1,,,,,,,
"LoR",2711,,1,,,,,1,1,,1,,,,,,1,,,,1,"LoR8",1,,1,,,1,,,,3,,,1,,,,,,,,
"LoR",2712,1,,,,,,1,1,,,1,,,,,1,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2713,,1,,,,,1,1,,1,,,,,1,,,,1,,"LoR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2714,1,,,,,,1,1,,1,,,,,,1,,1,,,"LoR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2715,,1,,,,,1,1,,1,,,,,1,,,,1,,"LoR2",1,,,1,,1,,,1,,,,1,,,,,,,,
"LoR",2716,1,1,,,,,1,,1,1,,,,,,1,,,,1,"LoR2",1,,1,,,1,,,,3,,,1,,,,,,,,
"LoR",2717,1,,,,,,1,,1,1,,,,,,1,,,1,,"LoR8",1,,,1,,1,,,1,,,,1,,,,,,,,
"LoR",2718,1,,,,,,1,,1,,1,,,,,1,,1,,,"LoR2",,1,,1,,,1,,1,,,,1,,,,,1,1,,
"LoR",2719,1,,,,,,1,,1,,1,,,,1,,,1,,,"LoR8",,,1,,,,,,1,,,,1,,,,,,,,
"LoR",2720,,,1,,1,,,1,,1,,,,,1,,1,,,,"LoR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2721,1,,,,1,,,1,,,,,,1,,1,,,,1,"LoR3",1,,1,,,1,,,1,,,,,,,,,,,,
"LoR",2722,,,1,,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,,1,,,1,,,,,,1,,
"LoR",2723,,,1,,1,,,1,,1,,,,,,1,,1,,,"LoR3",1,,,,1,1,,,,,3,,1,,,,,,,,
"LoR",2724,,,1,,1,,,1,,1,,1,,,1,,,1,,,"LoR7",1,,1,,,1,,,,2,,,,"   |1",,,,,,,
"LoR",2725,,,1,,1,,,1,,1,,,,,,1,,,1,,"LoR7",1,,1,,,1,,,,2,,,,1,,,,,,,
"LoR",2726,,1,,,1,,,1,,1,,,,,1,,,1,,,"LoR3",1,,1,,,1,,,,1,,,,1,,,,,,,
"LoR",2727,1,,,,,,1,,1,,,,,1,,1,1,,,,"LoR7",1,,,1,,1,,,1,,,,1,,1,,,,,,
"LoR",2728,1,,,,,,1,,1,1,,,,,1,,1,,,,"LoR7",1,,1,,,1,,,1,,,,,,,,,,,,
"LoR",2729,,1,,,,,1,,1,1,,,,,1,,,,1,,"LoR7",1,,1,,,1,,,,2,,,,,1,1,,,,,
"LoR",2730,,,1,,,,1,1,,,1,,,,,1,,,1,,"LoR3",1,,1,,,1,,,,1,,,1,,,1,,,,,
"LoR",2731,1,,,,1,,,1,,1,,,,,1,,,,1,,"LoR3",1,,,,1,1,,,1,,,,1,,,,,,,,
"LoR",2732,1,,,,1,,,1,"  |1",1,,1,,,,1,,1,,,"LoR7",1,,1,,,1,1,,1,,,,1,,1,,,,,,
"LoR",2733,,,,1,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,,,1,,1,,,,,,,,
"LoR",2734,1,,,,,,1,,1,1,,,,,,1,,,1,,"LoR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2735,1,,,,,,1,,1,1,,1,,,,1,,,1,,"LoR7",1,,1,,,1,1,,1,,,,,1,,,,,,,
"LoR",2736,1,,,,1,,,1,,1,,,,,1,,1,,,,"LoR3",1,,,1,,1,,,1,,,,1,,,,,,1,,
"LoR",2737,,,1,,1,,,1,,,1,,,,1,,,1,,,"LoR7",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2738,,1,,,1,,,1,,,1,,,,,1,,,1,,"LoR3",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2739,,,1,,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2740,1,,,,,,1,,1,,1,,,,1,,,,1,,"LoR3",1,,1,,,1,,,1,,,,1,1,,1,,,,,
"LoR",2741,,,,1,1,,,1,,1,,,,,,1,,1,,,"LoR3",1,,1,,,1,,,,,2,,,,,,1,,,,
"LoR",2742,,1,,,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,,,1,1,,,,1,,,,1,,1,,,,,
"LoR",2743,,,1,,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2744,1,,,,,,1,,1,1,,,,,,1,,1,,,"LoR3",1,,,1,,1,,,1,,,,1,,,,,,,,
"LoR",2745,,1,,,1,,,1,,1,,,,,1,,,1,,,"LoR3",1,,1,,,1,,,,1,,,,1,,,,,,,
"LoR",2746,1,,,,1,,,1,,1,,,,,,1,,,1,,"LoR3",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2747,,1,,,1,,,1,,1,,,,,,1,1,,,,"LoR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2748,1,,,,,,1,,1,,1,,,,,1,,1,,,"LoR3",1,,1,,,1,,,1,,,,1,,,1,,1,,,
"LoR",2749,,1,,,,,1,,1,1,,1,,,,1,,,1,,"LoR3",1,,1,,,1,1,,1,,,,1,1,,,,,,,
"LoR",2750,,1,,,1,,,1,,1,,,,,1,,,,1,,"LoR7",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2751,1,,,,1,,1,1,1,1,,1,,,1,,,,1,,"LoR7",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LoR",2752,,,1,,1,,,1,,1,,,,,1,,,,,1,"LoR7",1,,1,,,1,,,,2,,,,,,,1,,,,
"LoR",2753,,,1,,1,,,1,,1,,,,,,1,,1,,,"LoR7",1,,1,,,1,,,,2,,,,,,,1,,,,
"LoR",2754,,,1,,,,1,,1,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,,1,,,1,,,1,,,,,
"LoR",2755,1,,,,1,,,1,,1,,,,,1,,,1,1,,"LoR7",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2756,,,,1,1,,1,,1,1,,1,,,,1,1,,,,"LoR7",1,1,1,,,1,1,,,,2,,,1,1,1,,,,,
"LoR",2757,,,1,,1,,,1,,1,,,,,,1,,1,,,"LoR7",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2758,1,,,,1,,,1,,1,,,,,1,,,,,1,"LoR7",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2759,,,1,,,,1,,1,1,,,,,,1,,,1,,"LoR7",,1,,1,,1,,,,1,,,1,1,,1,,,,,
"LoR",2760,1,,,,,,1,,1,1,,,,,1,,,1,,,"LoR3",1,,,,1,1,,,1,,,,1,,,,,,,,
"LoR",2761,,,1,,1,,1,1,1,1,,1,,,1,,,,1,,"LoR3",1,,1,,,1,,,1,,,,1,,,,,1,,,
"LoR",2762,1,,,,1,,,1,,1,,,,,1,,,,,1,"LoR3",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2763,,,1,,1,,,1,,1,,,,,,1,,1,,,"LoR7",,1,,,1,1,,,,1,,,1,,,,,,,,
"LoR",2764,1,,,,1,,,1,,1,,,,,,1,,,1,,1,1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2765,,,1,,1,,,1,,1,,,,,1,,,1,,,"LoR3",1,,1,,,1,,,,2,,,,,,,1,,,,
"LoR",2766,,1,,,,,1,,1,1,,,,,1,,,1,,,"LoR3",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2767,,1,,,1,,,1,,,1,,,,,1,1,,,,1,1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2768,1,,,,,,1,,1,1,,,,,,1,,,1,,"LoR3",,1,,1,,1,,,1,,,,1,,,,,,,,
"LoR",2769,,1,,,1,,,1,,1,,,,,1,,,1,,,"LoR3",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2770,,,,1,1,,,1,,1,,,,,,1,,1,,,"LoR7",1,,1,,,1,,,,,2,,,,,,1,,,,
"LoR",2771,,1,,,,,1,,1,1,,,,,,1,,1,,,5,1,,1,,,1,,,1,,,,,,,,1,,,,
"LoR",2772,,,1,,,,1,,1,1,,,,,,1,,,1,,5,1,,1,,,1,,,,3,,,,1,,,,,,,
"LoR",2773,,1,,,,,1,,1,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,1,,,,,1,,1,,,,,
"LoR",2774,1,,,,1,,1,1,1,1,,1,,,1,,,1,,,"LoR7",1,,1,,,1,1,,1,,,,1,1,,1,,,,,
"LoR",2775,,1,,,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2776,,1,,,1,,,1,,,1,,,,,1,,,1,,"LoR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2777,,1,,,1,,,1,,1,,,,,1,,,,1,,"LoR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2778,,,1,,1,,,1,,,1,,,,,1,,1,,,"LoR7",1,,1,,,1,,,,2,,,,1,,,,,,,
"LoR",2779,1,,,,1,,,1,,1,,,,,,1,,1,,,"LoR7",1,,1,,,1,,,1,,,,1,,1,,,,,,
"LoR",2780,1,,,,1,,,1,,1,,,,,1,,,,1,,"LoR7",1,,1,,,1,,,1,,,,,,,,1,,,,
"LoR",2781,,,,1,1,,,1,,1,,,,,,1,,1,,,"LoR3",1,,1,,,1,,,,2,,,,,,,1,,,,
"LoR",2782,1,,,,1,,,1,,,1,,,,1,,,,1,,"LoR3",1,,,1,,1,,,,1,,,1,,,,,,,,
"LoR",2783,,1,,,1,,,1,,1,,,,,,1,,1,,,"LoR3",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2784,,,1,,1,,,1,,1,,,,,,1,,,1,,"LoR3",1,,1,,,1,,,,3,,,,,,,1,,,,
"LoR",2785,1,,,,1,,,1,,1,,,,,,1,,1,,,"LoR3",1,,1,,,1,,,1,,,,,,,,1,,,,
"LoR",2786,1,,,,1,,,1,,1,,,,,1,,,,1,,"LoR3",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2787,1,,,,,,1,,1,,,1,,1,1,,,,1,,"LoR3",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2788,1,,,,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,1,,,,1,1,,,,,1,,
"LoR",2789,,,,1,1,,,1,,1,,,,,1,,,1,,,"LoR3",1,,1,,,1,,,,,2,,,,,,1,,,,
"LoR",2790,,,1,,1,,,1,,1,,,,,,1,,,1,,"LoR3",1,,1,,,1,,,1,,,,,1,,,,,,,
"LoR",2791,1,,,,1,,,1,,1,,,,,,1,,,1,,"LoR3",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2792,,,,1,1,,,1,,,1,,,,,1,,,1,,"LoR7",1,,1,,,1,,,,1,,,1,1,,1,,,,,
"LoR",2793,,1,,,1,,,1,,1,,,,,,1,,1,,,"LoR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2794,,,,1,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,,,1,,1,,,,,,,,
"LoR",2795,,,1,,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LoR",2796,,,1,,,,1,,1,1,,,,,,1,,1,,,"LoR7",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2797,1,,,,1,,,1,,1,,,,,,1,,,1,,"LoR7",1,,1,,,1,,,,3,,,,,,,1,,,,
"LoR",2798,,,,1,1,,,1,,1,,,,,1,,,,,1,"LoR7",1,,1,,,1,,,,,2,,,,,,1,,,,
"LoR",2799,,1,,,1,,,1,,1,,,,,,1,,1,,,"LoR7",1,,1,,,1,,,,1,,,1,,,,,,,,
"LoR",2800,,1,,,1,,,1,,,,,,1,,1,,,,,"LoR3",1,,1,,,1,,,,3,,,,1,1,,,,,,
"LoR",2801,,1,,,1,,,1,,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,1,,,,,,,,1,,,,
"LoR",2802,1,,,,1,,,1,,1,,,,,1,,,,1,,"LoR7",1,,1,,,1,,,1,,,,1,,1,,,,,,
"LoR",2803,1,,,,,,1,,1,,1,,,,1,,,,1,,"LoR7",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2804,1,,,,,,1,,1,1,,,,,1,,,1,,,"LoR7",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LoR",2805,1,,,,1,,,,,,,,,1,1,,,1,,,"LoR3",1,,1,,,1,,,1,,,,1,,,,,,,,
